date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,population_cible_vaccination,cas_signalés,cas_suspects,cas_confirmes_lnr,deces,new_recoveries,total_recoveries,cas_0_4_ans,cas_5_9_ans,cas_10_14_ans,cas_15_19_ans,cas_20_plus_ans,cas_masculins,cas_feminins,cas_non_vaccines,cas_statut_inconnu,cas_1_dose,cas_2_doses,enfants_vaccines_1_dose,enfants_vaccines_2_doses,couverture_vaccinale_pct,taux_incidence,taux_letalite,periode_epidemique
2023-12-25,2023,12,2023-W52,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6839,3621,55.0,0.0,0.0,2020-2024
2024-01-01,2024,1,2024-W01,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-01-08,2024,1,2024-W02,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-01-15,2024,1,2024-W03,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-01-22,2024,1,2024-W04,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-01-29,2024,1,2024-W05,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-02-05,2024,2,2024-W06,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-02-12,2024,2,2024-W07,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-02-19,2024,2,2024-W08,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-02-26,2024,2,2024-W09,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-03-04,2024,3,2024-W10,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-03-11,2024,3,2024-W11,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-03-18,2024,3,2024-W12,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-03-25,2024,3,2024-W13,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-04-01,2024,4,2024-W14,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-04-08,2024,4,2024-W15,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-04-15,2024,4,2024-W16,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-04-22,2024,4,2024-W17,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-04-29,2024,4,2024-W18,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-05-06,2024,5,2024-W19,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-05-13,2024,5,2024-W20,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-05-20,2024,5,2024-W21,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-05-27,2024,5,2024-W22,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-06-03,2024,6,2024-W23,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-06-10,2024,6,2024-W24,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-06-17,2024,6,2024-W25,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-06-24,2024,6,2024-W26,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-07-01,2024,7,2024-W27,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-07-08,2024,7,2024-W28,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-07-15,2024,7,2024-W29,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-07-22,2024,7,2024-W30,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-07-29,2024,7,2024-W31,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-08-05,2024,8,2024-W32,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-08-12,2024,8,2024-W33,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-08-19,2024,8,2024-W34,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-08-26,2024,8,2024-W35,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-09-02,2024,9,2024-W36,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-09-09,2024,9,2024-W37,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-09-16,2024,9,2024-W38,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-09-23,2024,9,2024-W39,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-09-30,2024,9,2024-W40,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-10-07,2024,10,2024-W41,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-10-14,2024,10,2024-W42,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-10-21,2024,10,2024-W43,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-10-28,2024,10,2024-W44,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-11-04,2024,11,2024-W45,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-11-11,2024,11,2024-W46,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-11-18,2024,11,2024-W47,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-11-25,2024,11,2024-W48,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-12-02,2024,12,2024-W49,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-12-09,2024,12,2024-W50,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-12-16,2024,12,2024-W51,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-12-23,2024,12,2024-W52,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2024-12-30,2024,12,2025-W01,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7461,3950,60.0,0.0,0.0,2020-2024
2025-01-06,2025,1,2025-W02,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-01-13,2025,1,2025-W03,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-01-20,2025,1,2025-W04,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-01-27,2025,1,2025-W05,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-02-03,2025,2,2025-W06,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-02-10,2025,2,2025-W07,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-02-17,2025,2,2025-W08,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-02-24,2025,2,2025-W09,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-03-03,2025,3,2025-W10,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-03-10,2025,3,2025-W11,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-03-17,2025,3,2025-W12,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-03-24,2025,3,2025-W13,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-03-31,2025,3,2025-W14,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-04-07,2025,4,2025-W15,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-04-14,2025,4,2025-W16,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-04-21,2025,4,2025-W17,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-04-28,2025,4,2025-W18,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-05-05,2025,5,2025-W19,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-05-12,2025,5,2025-W20,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-05-19,2025,5,2025-W21,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-05-26,2025,5,2025-W22,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-06-02,2025,6,2025-W23,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-06-09,2025,6,2025-W24,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-06-16,2025,6,2025-W25,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-06-23,2025,6,2025-W26,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-06-30,2025,6,2025-W27,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-07-07,2025,7,2025-W28,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-07-14,2025,7,2025-W29,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-07-21,2025,7,2025-W30,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-07-28,2025,7,2025-W31,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-08-04,2025,8,2025-W32,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-08-11,2025,8,2025-W33,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-08-18,2025,8,2025-W34,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-08-25,2025,8,2025-W35,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-09-01,2025,9,2025-W36,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-09-08,2025,9,2025-W37,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,1,4,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2025-09-15,2025,9,2025-W38,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,5,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-09-22,2025,9,2025-W39,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,2,7,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-09-29,2025,9,2025-W40,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,8,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-10-06,2025,10,2025-W41,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,9,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-10-13,2025,10,2025-W42,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,1,10,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2025-10-20,2025,10,2025-W43,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,1,11,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2025-10-27,2025,10,2025-W44,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,2,13,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2025-11-03,2025,11,2025-W45,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,2,15,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-11-10,2025,11,2025-W46,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,2,17,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-11-17,2025,11,2025-W47,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,18,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-11-24,2025,11,2025-W48,Melaky,-16.1167,44.7667,365790,14631,1,1,0,0,1,19,0,0,0,0,1,0,1,0,0,0,1,8083,4279,65.0,0.2734,0.0,2025
2025-12-01,2025,12,2025-W49,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-12-08,2025,12,2025-W50,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-12-15,2025,12,2025-W51,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-12-22,2025,12,2025-W52,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2025-12-29,2025,12,2026-W01,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-01-05,2026,1,2026-W02,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,0,21,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-01-12,2026,1,2026-W03,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-01-19,2026,1,2026-W04,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-01-26,2026,1,2026-W05,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-02-02,2026,2,2026-W06,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-02-09,2026,2,2026-W07,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-02-16,2026,2,2026-W08,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-02-23,2026,2,2026-W09,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-03-02,2026,3,2026-W10,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-03-09,2026,3,2026-W11,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-03-16,2026,3,2026-W12,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-03-23,2026,3,2026-W13,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-03-30,2026,3,2026-W14,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-04-06,2026,4,2026-W15,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-04-13,2026,4,2026-W16,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-04-20,2026,4,2026-W17,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-04-27,2026,4,2026-W18,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-05-04,2026,5,2026-W19,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-05-11,2026,5,2026-W20,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-05-18,2026,5,2026-W21,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-05-25,2026,5,2026-W22,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-06-01,2026,6,2026-W23,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-06-08,2026,6,2026-W24,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-06-15,2026,6,2026-W25,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,0,23,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-06-22,2026,6,2026-W26,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-06-29,2026,6,2026-W27,Melaky,-16.1167,44.7667,365790,14631,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,8083,4279,65.0,0.0,0.0,2025
2026-07-06,2026,7,2026-W28,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,0,25,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-07-13,2026,7,2026-W29,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,0,25,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-07-20,2026,7,2026-W30,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,2,27,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-07-27,2026,7,2026-W31,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,2,29,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2026-08-03,2026,8,2026-W32,Melaky,-16.1167,44.7667,365790,14631,2,2,0,0,2,31,1,0,0,0,1,1,1,0,0,0,2,8083,4279,65.0,0.5468,0.0,2025
2020-01-06,2020,1,2020-W02,SAVA,-14.2833,50.1667,1330546,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,7184,30.0,0.0,0.0,2020-2024
2020-01-13,2020,1,2020-W03,SAVA,-14.2833,50.1667,1330546,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,7184,30.0,0.0,0.0,2020-2024
2020-01-20,2020,1,2020-W04,SAVA,-14.2833,50.1667,1330546,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,7184,30.0,0.0,0.0,2020-2024
2020-01-27,2020,1,2020-W05,SAVA,-14.2833,50.1667,1330546,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,7184,30.0,0.0,0.0,2020-2024
2020-02-03,2020,2,2020-W06,SAVA,-14.2833,50.1667,1330546,53221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13571,7184,30.0,0.0,0.0,2020-2024
