country,date,region,new_cases,total_cases,new_deaths,total_deaths,new_recoveries,total_recoveries,active_cases,hosp_patients,taux_letalite,reproduction_rate,stringency_index,population,code,continent,new_cases_smoothed,taux_incidence
Madagascar,2021-03-09,Melaky,0,39,0,1,0,38,0,0,2.56,1.17,67.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-10,Melaky,0,39,0,1,0,38,0,0,2.56,1.37,63.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-11,Melaky,0,39,0,1,0,38,0,0,2.56,1.36,78.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-12,Melaky,0,39,0,1,0,38,0,0,2.56,1.36,69.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-13,Melaky,0,39,0,1,0,38,0,0,2.56,1.36,80.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-14,Melaky,0,39,0,1,0,38,0,0,2.56,1.23,66.7,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-15,Melaky,0,39,0,1,0,38,0,0,2.56,1.48,82.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-16,Melaky,0,39,0,1,0,38,0,0,2.56,1.21,64.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-17,Melaky,0,39,0,1,0,38,0,0,2.56,1.27,72.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-18,Melaky,0,39,0,1,0,38,0,0,2.56,1.17,60.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-19,Melaky,0,39,0,1,0,38,0,0,2.56,1.43,83.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-20,Melaky,0,39,0,1,0,38,0,0,2.56,1.13,81.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-21,Melaky,0,39,0,1,0,38,0,0,2.56,1.28,64.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-22,Melaky,0,39,0,1,0,38,0,0,2.56,1.25,81.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-23,Melaky,0,39,0,1,0,38,0,0,2.56,1.15,62.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-24,Melaky,0,39,0,1,0,38,0,0,2.56,1.49,67.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-25,Melaky,0,39,0,1,0,38,0,0,2.56,1.44,74.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-26,Melaky,0,39,0,1,0,38,0,0,2.56,1.2,67.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-27,Melaky,0,39,0,1,0,38,0,0,2.56,1.26,63.7,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-28,Melaky,0,39,0,1,0,38,0,0,2.56,1.38,70.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-29,Melaky,0,39,0,1,0,38,0,0,2.56,1.46,82.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-30,Melaky,0,39,0,1,0,38,0,0,2.56,1.47,76.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-03-31,Melaky,0,39,0,1,0,38,0,0,2.56,1.29,62.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-01,Melaky,0,39,0,1,0,38,0,0,2.56,1.4,62.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-02,Melaky,0,39,0,1,0,38,0,0,2.56,1.17,81.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-03,Melaky,0,39,0,1,0,38,0,0,2.56,1.44,70.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-04,Melaky,0,39,0,1,0,38,0,0,2.56,1.39,65.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-05,Melaky,0,39,0,1,0,38,0,0,2.56,1.46,76.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-06,Melaky,0,39,0,1,0,38,0,0,2.56,1.44,69.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-07,Melaky,0,39,0,1,0,38,0,0,2.56,1.12,84.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-08,Melaky,0,39,0,1,0,38,0,0,2.56,1.4,64.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-09,Melaky,0,39,0,1,0,38,0,0,2.56,1.36,83.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-10,Melaky,0,39,0,1,0,38,0,0,2.56,1.46,83.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-11,Melaky,0,39,0,1,0,38,0,0,2.56,1.14,81.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-12,Melaky,0,39,0,1,0,38,0,0,2.56,1.46,64.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-13,Melaky,0,39,0,1,0,38,0,0,2.56,1.38,77.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-14,Melaky,0,39,0,1,0,38,0,0,2.56,1.38,74.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-15,Melaky,0,39,0,1,0,38,0,0,2.56,1.2,62.7,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-16,Melaky,0,39,0,1,0,38,0,0,2.56,1.2,82.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-17,Melaky,0,39,0,1,0,38,0,0,2.56,1.19,70.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-18,Melaky,0,39,0,1,0,38,0,0,2.56,1.28,83.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-19,Melaky,0,39,0,1,0,38,0,0,2.56,1.15,72.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-20,Melaky,0,39,0,1,0,38,0,0,2.56,1.42,61.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-21,Melaky,0,39,0,1,0,38,0,0,2.56,1.4,62.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-22,Melaky,0,39,0,1,0,38,0,0,2.56,1.28,63.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-23,Melaky,0,39,0,1,0,38,0,0,2.56,1.26,60.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-24,Melaky,0,39,0,1,0,38,0,0,2.56,1.44,63.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-25,Melaky,0,39,0,1,0,38,0,0,2.56,1.17,71.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-26,Melaky,0,39,0,1,0,38,0,0,2.56,1.11,83.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-27,Melaky,0,39,0,1,0,38,0,0,2.56,1.27,73.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-28,Melaky,0,39,0,1,0,38,0,0,2.56,1.45,74.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-29,Melaky,0,39,0,1,0,38,0,0,2.56,1.13,80.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-04-30,Melaky,0,39,0,1,0,38,0,0,2.56,1.47,80.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-05-01,Melaky,0,39,0,1,0,38,0,0,2.56,1.18,72.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-05-02,Melaky,0,39,0,1,0,38,0,0,2.56,1.22,75.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-05-03,Melaky,1,40,0,1,0,38,1,0,2.5,1.43,70.0,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-04,Melaky,0,40,0,1,0,38,1,0,2.5,1.34,60.3,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-05,Melaky,0,40,0,1,0,38,1,0,2.5,1.24,75.5,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-06,Melaky,0,40,0,1,0,38,1,0,2.5,1.5,67.0,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-07,Melaky,0,40,0,1,0,38,1,0,2.5,1.17,82.4,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-08,Melaky,0,40,0,1,0,38,1,0,2.5,1.33,84.9,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-09,Melaky,1,41,0,1,0,38,2,0,2.44,1.2,64.9,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-05-10,Melaky,0,41,0,1,0,38,2,0,2.44,1.24,74.4,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-05-11,Melaky,1,42,0,1,0,38,3,0,2.38,1.13,69.7,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-05-12,Melaky,0,42,0,1,0,38,3,0,2.38,1.13,76.4,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-05-13,Melaky,0,42,0,1,0,38,3,0,2.38,1.24,84.3,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-05-14,Melaky,1,43,0,1,0,38,4,0,2.33,1.14,82.4,365790,MDG,Africa,0.43,0.1176
Madagascar,2021-05-15,Melaky,1,44,0,1,1,39,4,0,2.27,1.11,76.4,365790,MDG,Africa,0.57,0.1558
Madagascar,2021-05-16,Melaky,1,45,0,1,0,39,5,0,2.22,1.48,77.7,365790,MDG,Africa,0.57,0.1558
Madagascar,2021-05-17,Melaky,1,46,0,1,0,39,6,0,2.17,1.11,76.4,365790,MDG,Africa,0.71,0.1941
Madagascar,2021-05-18,Melaky,0,46,0,1,0,39,6,0,2.17,1.22,78.2,365790,MDG,Africa,0.57,0.1558
Madagascar,2021-05-19,Melaky,1,47,0,1,0,39,7,0,2.13,1.28,75.5,365790,MDG,Africa,0.71,0.1941
Madagascar,2021-05-20,Melaky,1,48,0,1,0,39,8,0,2.08,1.11,67.0,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-05-21,Melaky,1,49,0,1,1,40,8,0,2.04,1.22,71.2,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-05-22,Melaky,1,50,0,1,0,40,9,0,2.0,1.45,69.2,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-05-23,Melaky,1,51,0,1,1,41,9,0,1.96,1.38,68.9,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-05-24,Melaky,1,52,0,1,0,41,10,1,1.92,1.18,71.6,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-05-25,Melaky,1,53,0,1,0,41,11,1,1.89,1.2,61.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-26,Melaky,1,54,0,1,1,42,11,1,1.85,1.19,62.1,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-27,Melaky,1,55,0,1,1,43,11,1,1.82,1.12,78.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-28,Melaky,1,56,0,1,1,44,11,1,1.79,1.38,63.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-29,Melaky,1,57,0,1,1,45,11,1,1.75,1.12,60.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-30,Melaky,1,58,0,1,0,45,12,1,1.72,1.39,70.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-05-31,Melaky,1,59,0,1,1,46,12,1,1.69,1.27,61.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-01,Melaky,1,60,0,1,1,47,12,1,1.67,1.42,67.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-02,Melaky,1,61,0,1,1,48,12,1,1.64,1.27,71.0,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-03,Melaky,1,62,0,1,1,49,12,1,1.61,1.45,80.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-04,Melaky,1,63,0,1,1,50,12,1,1.59,1.23,61.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-05,Melaky,1,64,0,1,1,51,12,1,1.56,1.01,75.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-06,Melaky,1,65,0,1,1,52,12,1,1.54,0.98,87.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-07,Melaky,1,66,0,1,1,53,12,1,1.52,1.02,77.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-08,Melaky,1,67,0,1,1,54,12,1,1.49,1.01,73.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-09,Melaky,1,68,0,1,1,55,12,1,1.47,1.02,71.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-10,Melaky,1,69,1,2,1,56,11,1,2.9,1.02,87.7,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-11,Melaky,1,70,0,2,1,57,11,1,2.86,1.01,76.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-12,Melaky,1,71,0,2,1,58,11,1,2.82,1.01,76.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-13,Melaky,1,72,0,2,1,59,11,1,2.78,0.98,70.1,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-14,Melaky,1,73,1,3,1,60,10,1,4.11,0.98,87.9,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-15,Melaky,1,74,0,3,1,61,10,1,4.05,0.97,82.7,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-16,Melaky,1,75,0,3,1,62,10,1,4.0,1.01,74.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-17,Melaky,1,76,0,3,1,63,10,1,3.95,1.03,78.8,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-18,Melaky,1,77,0,3,1,64,10,1,3.9,1.03,70.2,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-19,Melaky,1,78,0,3,1,65,10,1,3.85,0.96,77.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-20,Melaky,1,79,0,3,1,66,10,1,3.8,1.0,80.9,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-21,Melaky,1,80,0,3,1,67,10,1,3.75,1.03,88.1,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-22,Melaky,1,81,0,3,0,67,11,1,3.7,0.98,87.7,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-23,Melaky,1,82,0,3,1,68,11,1,3.66,0.98,71.4,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-24,Melaky,1,83,0,3,1,69,11,1,3.61,1.01,83.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-25,Melaky,1,84,0,3,1,70,11,1,3.57,0.98,73.4,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-26,Melaky,1,85,0,3,0,70,12,1,3.53,0.54,43.2,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-27,Melaky,1,86,0,3,1,71,12,1,3.49,0.66,38.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-28,Melaky,1,87,0,3,1,72,12,1,3.45,0.59,31.2,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-29,Melaky,1,88,0,3,1,73,12,1,3.41,0.78,41.7,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-06-30,Melaky,1,89,0,3,1,74,12,1,3.37,0.59,45.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-01,Melaky,1,90,0,3,1,75,12,1,3.33,0.85,37.0,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-02,Melaky,1,91,0,3,1,76,12,1,3.3,0.75,57.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-03,Melaky,1,92,0,3,1,77,12,1,3.26,0.65,58.5,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-04,Melaky,1,93,0,3,1,78,12,1,3.23,0.51,33.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-05,Melaky,1,94,0,3,1,79,12,1,3.19,0.71,45.0,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-06,Melaky,1,95,0,3,1,80,12,1,3.16,0.89,34.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-07,Melaky,1,96,0,3,1,81,12,1,3.12,0.9,55.6,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-08,Melaky,1,97,0,3,1,82,12,1,3.09,0.59,41.0,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-09,Melaky,1,98,0,3,1,83,12,1,3.06,0.55,57.3,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-10,Melaky,1,99,0,3,1,84,12,1,3.03,0.65,31.2,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-11,Melaky,1,100,0,3,1,85,12,1,3.0,0.73,37.7,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-12,Melaky,1,101,0,3,1,86,12,1,2.97,0.65,44.1,365790,MDG,Africa,1.0,0.2734
Madagascar,2021-07-13,Melaky,0,101,0,3,1,87,11,1,2.97,0.53,44.7,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-14,Melaky,1,102,0,3,1,88,11,1,2.94,0.62,51.4,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-15,Melaky,1,103,0,3,1,89,11,1,2.91,0.6,58.3,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-16,Melaky,1,104,0,3,1,90,11,1,2.88,0.8,33.6,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-17,Melaky,1,105,0,3,1,91,11,1,2.86,0.56,40.8,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-18,Melaky,1,106,0,3,1,92,11,1,2.83,0.51,31.5,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-19,Melaky,0,106,0,3,1,93,10,1,2.83,0.79,39.8,365790,MDG,Africa,0.71,0.1941
Madagascar,2021-07-20,Melaky,1,107,0,3,1,94,10,1,2.8,0.58,41.0,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-21,Melaky,1,108,0,3,1,95,10,1,2.78,0.89,57.1,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-22,Melaky,1,109,0,3,1,96,10,1,2.75,0.6,32.3,365790,MDG,Africa,0.86,0.2351
Madagascar,2021-07-23,Melaky,0,109,0,3,1,97,9,0,2.75,0.63,30.3,365790,MDG,Africa,0.71,0.1941
Madagascar,2021-07-24,Melaky,0,109,0,3,1,98,8,0,2.75,0.59,48.7,365790,MDG,Africa,0.57,0.1558
Madagascar,2021-07-25,Melaky,0,109,0,3,0,98,8,0,2.75,0.54,35.2,365790,MDG,Africa,0.43,0.1176
Madagascar,2021-07-26,Melaky,0,109,0,3,1,99,7,0,2.75,0.67,51.5,365790,MDG,Africa,0.43,0.1176
Madagascar,2021-07-27,Melaky,1,110,0,3,1,100,7,0,2.73,0.71,52.0,365790,MDG,Africa,0.43,0.1176
Madagascar,2021-07-28,Melaky,0,110,0,3,1,101,6,0,2.73,0.54,34.8,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-07-29,Melaky,0,110,0,3,1,102,5,0,2.73,0.86,58.8,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-07-30,Melaky,0,110,0,3,1,103,4,0,2.73,0.83,51.6,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-07-31,Melaky,0,110,0,3,0,103,4,0,2.73,0.52,60.0,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-01,Melaky,1,111,0,3,1,104,4,0,2.7,0.58,42.3,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-08-02,Melaky,0,111,0,3,1,105,3,0,2.7,0.75,46.3,365790,MDG,Africa,0.29,0.0793
Madagascar,2021-08-03,Melaky,0,111,0,3,1,106,2,0,2.7,0.9,47.8,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-04,Melaky,0,111,0,3,0,106,2,0,2.7,0.59,46.9,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-05,Melaky,0,111,0,3,0,106,2,0,2.7,0.63,50.0,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-06,Melaky,0,111,0,3,0,106,2,0,2.7,0.52,38.3,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-07,Melaky,0,111,0,3,0,106,2,0,2.7,0.72,53.3,365790,MDG,Africa,0.14,0.0383
Madagascar,2021-08-08,Melaky,0,111,0,3,1,107,1,0,2.7,0.83,57.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-09,Melaky,0,111,0,3,0,107,1,0,2.7,0.65,47.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-10,Melaky,0,111,0,3,0,107,1,0,2.7,0.73,57.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-11,Melaky,0,111,0,3,0,107,1,0,2.7,0.84,42.7,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-12,Melaky,0,111,0,3,0,107,1,0,2.7,0.74,57.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-13,Melaky,0,111,0,3,1,108,0,0,2.7,0.9,52.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-14,Melaky,0,111,0,3,0,108,0,0,2.7,0.53,56.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-15,Melaky,0,111,0,3,0,108,0,0,2.7,0.69,40.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-16,Melaky,0,111,0,3,0,108,0,0,2.7,0.62,54.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-17,Melaky,0,111,0,3,0,108,0,0,2.7,0.86,50.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-18,Melaky,0,111,0,3,0,108,0,0,2.7,0.52,59.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-19,Melaky,0,111,0,3,0,108,0,0,2.7,0.72,54.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-20,Melaky,0,111,0,3,0,108,0,0,2.7,0.79,40.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-21,Melaky,0,111,0,3,0,108,0,0,2.7,0.87,39.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-22,Melaky,0,111,0,3,0,108,0,0,2.7,0.89,59.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-23,Melaky,0,111,0,3,0,108,0,0,2.7,0.52,33.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-24,Melaky,0,111,0,3,0,108,0,0,2.7,0.59,41.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-25,Melaky,0,111,0,3,0,108,0,0,2.7,0.76,41.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-26,Melaky,0,111,0,3,0,108,0,0,2.7,0.87,44.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-27,Melaky,0,111,0,3,0,108,0,0,2.7,0.72,48.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-28,Melaky,0,111,0,3,0,108,0,0,2.7,0.67,49.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-29,Melaky,0,111,0,3,0,108,0,0,2.7,0.54,45.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-30,Melaky,0,111,0,3,0,108,0,0,2.7,0.63,36.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-08-31,Melaky,0,111,0,3,0,108,0,0,2.7,0.52,53.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-01,Melaky,0,111,0,3,0,108,0,0,2.7,0.55,35.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-02,Melaky,0,111,0,3,0,108,0,0,2.7,0.57,59.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-03,Melaky,0,111,0,3,0,108,0,0,2.7,0.6,35.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-04,Melaky,0,111,0,3,0,108,0,0,2.7,0.89,48.8,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-05,Melaky,0,111,0,3,0,108,0,0,2.7,0.77,54.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-06,Melaky,0,111,0,3,0,108,0,0,2.7,0.72,46.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-07,Melaky,0,111,0,3,0,108,0,0,2.7,0.9,50.7,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-08,Melaky,0,111,0,3,0,108,0,0,2.7,0.78,32.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-09,Melaky,0,111,0,3,0,108,0,0,2.7,0.55,45.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-10,Melaky,0,111,0,3,0,108,0,0,2.7,0.79,52.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-11,Melaky,0,111,0,3,0,108,0,0,2.7,0.81,51.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-12,Melaky,0,111,0,3,0,108,0,0,2.7,0.55,55.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-13,Melaky,0,111,0,3,0,108,0,0,2.7,0.81,41.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-14,Melaky,0,111,0,3,0,108,0,0,2.7,0.66,46.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-15,Melaky,0,111,0,3,0,108,0,0,2.7,0.9,52.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-16,Melaky,0,111,0,3,0,108,0,0,2.7,0.84,36.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-17,Melaky,0,111,0,3,0,108,0,0,2.7,0.7,46.9,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-18,Melaky,0,111,0,3,0,108,0,0,2.7,0.52,33.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-19,Melaky,0,111,0,3,0,108,0,0,2.7,0.59,56.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-20,Melaky,0,111,0,3,0,108,0,0,2.7,0.81,44.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-21,Melaky,0,111,0,3,0,108,0,0,2.7,0.81,45.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-22,Melaky,0,111,0,3,0,108,0,0,2.7,0.87,38.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-23,Melaky,0,111,0,3,0,108,0,0,2.7,0.55,31.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-24,Melaky,0,111,0,3,0,108,0,0,2.7,0.68,39.2,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-25,Melaky,0,111,0,3,0,108,0,0,2.7,0.89,56.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-26,Melaky,0,111,0,3,0,108,0,0,2.7,0.67,30.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-27,Melaky,0,111,0,3,0,108,0,0,2.7,0.54,36.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-28,Melaky,0,111,0,3,0,108,0,0,2.7,0.66,54.1,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-29,Melaky,0,111,0,3,0,108,0,0,2.7,0.84,60.0,365790,MDG,Africa,0.0,0.0
Madagascar,2021-09-30,Melaky,0,111,0,3,0,108,0,0,2.7,0.71,58.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-01,Melaky,0,111,0,3,0,108,0,0,2.7,0.76,44.3,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-02,Melaky,0,111,0,3,0,108,0,0,2.7,0.55,57.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-03,Melaky,0,111,0,3,0,108,0,0,2.7,0.86,56.4,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-04,Melaky,0,111,0,3,0,108,0,0,2.7,0.89,54.6,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-05,Melaky,0,111,0,3,0,108,0,0,2.7,0.5,51.5,365790,MDG,Africa,0.0,0.0
Madagascar,2021-10-06,Melaky,0,111,0,3,0,108,0,0,2.7,0.67,58.3,365790,MDG,Africa,0.0,0.0
